Word,Conc.M,Conc.SD
盆地,3.818182,1.097025
皮带,4.695652,0.470472
皮鞋,4.869565,0.34435
漂泊,2.727273,0.882735
妻子,4.5652170000000005,0.589768
气节,2.380952,1.465476
趣事,2.826087,1.029217
忍让,2.545455,0.9625
容量,3.238095,0.995227
赏月,3.913043,0.792754
慎重,2.545455,1.29935
世界,2.571429,1.434274
事主,3.526316,1.073334
水力,3.285714,1.101946
司机,4.478261,0.790257
素食,3.695652,0.822125
缩小,3.086957,1.164359
逃避,2.565217,0.992063
透露,2.869565,1.01374
托运,3.956522,0.474654
违约,3.608696,0.891328
武士,4.0,0.953463
夏令,3.090909,1.269011
先进,2.681818,1.249242
消遣,2.608696,1.15755
心志,2.045455,1.090097
形容,1.9565219999999997,0.76742
眩晕,3.304348,1.063219
阳台,4.73913,0.6887
依恋,2.304348,1.063219
移居,3.347826,0.982052
抑扬,2.227273,1.269864
易地,3.0,1.105542
音波,3.0,1.234427
引发,2.217391,0.998022
永恒,1.6666670000000003,1.064581
怨恨,2.434783,1.079818
杂志,4.5652170000000005,0.589768
站岗,4.272727,0.631085
鹧鸪,4.6521740000000005,0.647281
知道,3.090909,1.150945
致辞,3.608696,1.196173
众人,3.391304,1.233588
煮饭,4.217391,1.042572
住持,3.727273,0.882735
作用,2.363636,1.048602
绊倒,3.956522,0.638055
鼻孔,4.869565,0.34435
编辑,3.043478,1.065076
贬低,2.478261,0.947224
冰凉,3.782609,1.166055
捕捉,3.636364,1.002162
惭愧,2.434783,1.121123
潮水,4.4347829999999995,0.589768
车速,4.130435,0.919701
成员,3.347826,0.884652
诚意,2.5,1.144344
驰名,2.157895,0.95819
丑陋,2.956522,1.223938
储存,3.652174,0.982052
猝死,3.913043,1.083473
大计,2.421053,1.017393
大戏,2.857143,1.152637
带动,2.521739,0.947224
档案,4.304348,0.558796
殿下,3.545455,1.503243
东部,3.545455,1.405
毒气,4.304348,0.702902
夺取,3.086957,1.311247
发根,3.894737,0.875261
方寸,2.391304,1.233588
放弃,2.913043,0.99604
封印,2.681818,1.427164
扶手,4.6521740000000005,0.486985
讣闻,3.722222,1.406102
覆盖,2.826087,1.15413
改动,3.26087,1.136877
赶到,3.227273,1.066004
高调,2.272727,1.031957
根基,2.73913,1.214211
工商,3.304348,1.222322
故人,3.565217,1.121123
挂彩,3.086957,1.124643
过去,2.478261,1.238385
函数,3.095238,1.546116
悍匪,3.826087,0.984063
行踪,2.956522,1.330696
好客,2.521739,1.038774
浩瀚,2.0,0.92582
滑稽,2.608696,0.838783
环顾,2.952381,0.973457
激情,2.565217,1.079818
羁绊,2.045455,1.045502
集资,3.391304,1.076152
驾车,4.217391,0.850482
讲话,4.173913,1.029217
奖券,4.217391,0.951388
降温,3.826087,1.11405
轿车,4.6521740000000005,0.884652
解剖,3.652174,0.982052
戒律,2.863636,1.166821
金融,2.608696,1.269901
经济,2.565217,1.308229
旧闻,3.304348,1.105144
决赛,4.043478,1.186219
苦笑,3.608696,0.988071
篮球,4.782609,0.518435
类比,2.272727,0.767297
俚语,3.0,1.374369
沥青,4.5652170000000005,0.50687
掠夺,3.130435,1.254242
茅厕,4.4347829999999995,0.843482
盟国,3.826087,1.15413
渺茫,1.7391300000000003,1.009833
明星,3.956522,0.877924
鸣叫,3.73913,0.915393
品评,2.545455,0.9625
婆媳,4.217391,1.042572
普通,2.636364,1.093071
棋盘,4.5652170000000005,0.50687
麒麟,3.954545,1.361976
牵制,2.478261,0.947224
敲诈,3.043478,1.14726
驱逐,3.318182,1.086119
热闹,3.0,1.314257
撒种,3.818182,1.097025
散步,4.173913,1.029217
上进,2.590909,1.140555
深海,3.565217,1.27301
胜败,3.304348,1.25896
失陪,3.0,1.183216
石榴,4.727273,0.7025
视点,2.681818,0.893701
熟食,4.217391,0.850482
酸雨,3.909091,1.150945
堂皇,2.142857,1.014185
讨论,3.043478,1.021508
调子,2.727273,1.077113
听觉,3.478261,1.441892
突出,2.695652,1.184551
团体,3.434783,1.079818
外地,3.652174,1.191206
外围,2.909091,1.019294
呜呼,1.7894740000000002,0.854982
无悔,2.285714,1.007118
物资,3.652174,1.152416
香水,4.391304,1.076152
小心,2.727273,0.882735
信件,4.4347829999999995,0.662371
信息,2.782609,1.126399
杏林,3.608696,1.117592
虚拟,2.130435,1.254242
悬挂,3.478261,1.201119
伊朗,4.521739,0.790257
英俊,2.565217,1.121123
悠久,2.695652,1.105144
邮轮,4.391304,0.838783
犹如,1.8181820000000002,0.906924
元年,2.863636,1.166821
跃动,2.590909,1.098011
云层,3.565217,1.308229
责备,2.913043,1.083473
珍贵,2.652174,1.152416
支配,2.695652,1.294561
只求,2.388889,1.036901
中年,3.285714,1.270545
捉拿,3.318182,0.994574
宗师,3.0,1.309307
做东,2.73913,1.096167
败军,3.470588,0.960912
薄饼,4.529412,0.825183
豹子,4.666667,0.595119
爆竹,4.514286,0.701739
杯子,4.685714,0.529785
北岸,3.352941,1.069759
本周,3.857143,1.088519
禀告,3.057143,1.235334
病态,2.771429,1.214755
布丁,4.171429,0.954424
常识,2.6,1.217519
嫦娥,3.685714,1.278129
沉醉,2.272727,0.910794
成败,2.514286,1.010865
成语,3.2,1.106133
筹备,3.0,1.212678
处女,4.114286,0.963188
慈善,3.352941,1.276414
存货,3.6,1.034692
导弹,4.542857,0.560612
冬装,4.2,0.677365
逗留,3.0,1.16316
独裁,3.0,1.283378
俄国,4.4411760000000005,0.990598
恶果,2.428571,1.118973
发病,3.264706,1.109431
反差,2.454545,1.175024
分裂,2.742857,1.196634
付账,4.2857140000000005,0.667367
赴约,3.970588,0.904041
告白,3.257143,1.120474
工具,3.5,1.080123
工人,4.171429,0.923093
工艺,2.571429,1.144956
供应,2.757576,1.031695
焊接,4.088235,0.933149
好色,3.228571,1.113704
糊口,2.441176,1.106213
互通,2.878788,1.08275
华人,4.171429,0.890661
汇合,2.911765,1.111037
继母,4.4,0.811679
家务,3.685714,0.758149
监考,4.117647,0.807717
搅扰,2.558824,0.990598
接济,3.114286,1.207122
竭尽,2.515152,1.253027
界线,3.314286,1.131668
京剧,4.2857140000000005,0.92582
就算,1.75,0.944089
看法,2.5,1.107823
咳嗽,4.171429,1.070616
口角,3.529412,1.079711
框架,3.0,1.325736
离婚,4.4,0.735647
礼服,4.371429,0.68966
荔枝,4.685714,0.758149
刘海,4.171429,1.042782
流感,4.0,0.829156
漏网,3.030303,1.015038
迈进,2.393939,0.966288
毛笔,4.685714,0.676123
名片,4.2857140000000005,0.893487
慕名,2.628571,1.086974
能力,2.352941,1.276414
拍戏,3.914286,0.701739
排练,3.542857,0.980482
拚命,2.857143,1.191708
平庸,2.342857,1.161714
启发,2.264706,1.024217
强大,2.588235,1.131308
抢修,3.714286,0.987314
清楚,2.657143,1.161714
认证,3.0,1.084652
日程,3.314286,1.131668
设定,2.342857,0.937546
申请,3.1875,0.965117
失眠,3.742857,1.196634
施肥,3.914286,1.010865
时兴,2.176471,0.968303
释然,1.8235289999999997,0.936486
收费,3.828571,1.20014
守夜,4.0,0.984732
死神,2.857143,1.517406
蓑衣,4.176471,1.028992
锁头,4.15625,1.080901
坦承,2.571429,1.118973
讨厌,2.628571,1.285341
土法,2.269231,0.91903
外衣,4.342857,0.764771
忘我,2.0,1.057188
胃口,2.852941,1.184044
卧床,3.771429,0.972738
希望,1.8285710000000002,0.954424
习惯,2.558824,1.210839
喜庆,3.205882,1.20049
下届,3.151515,1.17583
显现,2.371429,0.972738
线性,2.03125,1.062085
象形,2.352941,1.203086
潇洒,2.441176,1.133276
校长,4.6,0.553066
心灵,2.057143,1.186762
羞愧,2.6,1.116718
寻找,2.909091,1.259058
训话,3.2,1.231928
鸭蛋,4.818182,0.583874
腌制,3.764706,0.923065
羊奶,4.657143,0.481594
洋人,3.852941,0.783634
养病,3.457143,1.066684
摇曳,2.424242,1.118881
引诱,2.617647,1.128547
油轮,4.571429,0.654654
幼儿,4.257143,0.780002
孕妇,4.571429,0.698137
运河,4.142857,0.912103
长矛,4.371429,1.002518
蜘蛛,4.6470590000000005,0.691172
挚友,3.457143,1.120474
中心,3.030303,1.158794
主婚,3.363636,1.19421
嘱咐,2.914286,1.094678
作风,2.285714,1.177521
跋涉,2.69697,1.158794
半死,2.352941,1.041047
保持,2.571429,1.118973
奔驰,3.969697,1.237054
婢女,3.742857,1.335992
鞭打,3.911765,0.995981
博爱,2.470588,1.186676
布景,3.121212,1.218544
超市,4.485714,0.742469
陈述,2.971429,1.097744
趁机,2.485714,1.147156
出租,3.727273,1.068665
除恶,3.058824,1.179141
传授,2.857143,1.309307
醇厚,2.228571,1.05957
粗俗,2.742857,1.335992
存折,4.114286,1.278129
盗窃,3.6,1.217519
悼念,2.941176,1.153156
抵制,2.771429,1.002518
奠定,2.114286,1.182506
洞穴,4.171429,1.124218
独处,3.285714,1.405272
发现,3.114286,1.300937
法网,2.542857,1.146423
愤怒,3.114286,1.300937
概况,2.571429,1.118973
果仁,4.257143,1.066684
过节,3.676471,1.173459
海底,3.8,1.079215
寒冷,3.371429,1.262251
嚎哭,3.4,1.168206
好奇,2.515152,1.202113
浩大,2.085714,1.245496
哄动,2.419355,1.088552
忽略,2.485714,1.197336
嘉奖,3.085714,1.245496
剪刀,4.542857,1.066684
矫健,2.685714,1.131668
锦囊,3.323529,1.342106
景物,3.457143,1.010034
迥异,2.151515,1.064225
鞠躬,3.742857,1.268228
开发,2.285714,1.100038
客观,2.0,1.057188
老虎,4.7142859999999995,0.75035
老实,2.4,0.976187
理论,2.323529,1.006662
连接,2.885714,1.105373
凉亭,4.323529,0.944541
猎人,4.514286,0.781079
留级,3.571429,1.170362
楼房,4.485714,0.612201
麻疹,4.272727,0.839372
马夫,4.264706,0.99419
卖艺,3.264706,1.109431
毛巾,4.685714,0.676123
懵懂,2.0,0.887625
名义,2.088235,1.239933
拟定,2.171429,1.224402
牛郎,3.727273,1.329303
牛乳,4.514286,0.817868
拍手,4.4,0.811679
袍子,4.085714,1.094678
赔罪,2.828571,1.248192
盆栽,4.257143,0.91853
批发,3.257143,1.291211
批准,2.885714,1.300937
票价,3.714286,1.072968
平反,2.588235,1.183668
期刊,3.771429,1.113704
旗帜,4.294118,0.759961
起伏,2.4,1.034692
怯场,2.6,1.034692
拳法,3.606061,1.058873
人像,3.942857,1.027357
丧假,3.30303,1.31065
森林,4.4,0.811679
沙发,4.6,0.650791
释义,2.285714,1.072968
受制,2.257143,1.09391
水产,3.771429,1.086974
水缸,4.6,0.603909
死党,3.342857,1.186762
随便,2.114286,0.963188
胎儿,4.2,1.106133
题材,2.857143,1.353489
天窗,4.15625,0.954087
同学,4.114286,1.022437
头目,3.714286,1.100038
投胎,2.5,1.522558
团圆,2.885714,1.207122
推崇,2.264706,1.262725
推荐,3.028571,1.294461
完整,3.085714,1.482673
顽强,2.314286,1.207122
宛如,2.057143,1.235334
威胁,2.542857,1.196634
唯一,2.911765,1.378793
猥琐,2.441176,1.049998
唏嘘,2.3125,0.997982
奚落,2.323529,1.065167
瞎说,2.571429,1.35659
心脏,4.342857,1.083102
兴旺,2.529412,0.991946
幸福,2.542857,1.313792
遗失,3.114286,1.131668
印堂,3.6,1.241441
庸俗,2.264706,1.136417
鱼鳞,4.371429,1.214755
逾期,2.914286,1.40108
杂食,3.485714,1.121224
债主,4.0,1.028992
毡帽,4.393939,0.998104
蒸发,2.714286,1.296407
正派,2.742857,1.010034
证人,4.057143,1.109925
朱红,3.575758,1.275498
主管,3.857143,1.033067
住口,3.176471,1.381053
自主,2.823529,1.402824
奏效,2.628571,1.330319
祖传,2.942857,1.282068
安顿,3.366667,0.964305
报失,3.0,1.069045
必败,3.7,1.118805
标题,4.433333,0.678911
表弟,4.766667,0.430183
并肩,3.466667,0.973204
病人,4.5,0.682288
菜谱,4.466667,0.819307
禅修,2.551724,1.212618
厂长,4.533333,0.681445
抄袭,3.758621,1.12298
带病,3.551724,0.869573
待定,2.7,1.149213
弹簧,4.551724,0.685889
倒叙,3.166667,1.019917
灯笼,4.666667,0.802296
钓竿,4.6,0.563242
动情,2.466667,1.136642
度假,4.0,1.017095
对白,3.9,0.711967
干果,4.366667,0.927857
供求,3.310345,1.003688
构造,3.2,1.030567
估算,2.7,0.952311
故障,3.7,0.952311
瓜果,4.466667,0.571346
关于,2.535714,1.035737
规划,2.966667,1.188547
鬼魂,2.428571,1.525792
黑手,2.517241,1.153278
浑身,3.333333,0.884087
基因,3.466667,1.306043
既然,2.37931,0.941647
礁石,4.366667,0.927857
解释,3.133333,1.008014
经过,2.793103,0.861034
君子,3.178571,1.123934
开始,3.566667,1.072648
慷慨,3.166667,1.019917
烤鸭,4.7,0.466092
瞌睡,3.866667,0.973204
苦海,2.1,1.061879
阔别,2.633333,0.927857
累及,2.173913,0.936734
利刃,3.37931,1.082781
撩乱,2.48,0.918332
燎原,2.366667,0.964305
领导,4.206897,0.861034
骡子,4.5,0.776819
麦芽,4.533333,0.507416
脉冲,2.896552,1.046928
美军,4.233333,0.626062
迷路,3.966667,0.999425
魔术,3.7,1.207734
泥浆,4.433333,0.678911
年假,4.275862,0.751026
宁可,2.333333,1.028334
奴役,3.166667,1.147211
讴歌,2.766667,1.278019
攀登,4.066667,0.639684
配给,2.586207,0.907006
癖好,3.266667,0.907187
旗袍,4.7,0.466092
汽水,4.666667,0.546672
亲情,3.266667,1.311312
亲热,3.1,1.241523
仁慈,2.833333,1.176885
砂糖,4.566667,0.504007
商人,4.233333,0.85836
盛事,3.0,1.114172
饰物,4.033333,0.808717
释放,2.633333,1.159171
首脑,3.896552,0.900192
顺从,2.9,1.09387
司令,4.566667,0.568321
袒护,3.0,1.114172
提前,3.413793,0.945563
体魄,3.333333,1.184187
田螺,4.666667,0.479463
通宵,4.133333,0.899553
同伴,4.137931,0.580895
偷窃,4.166667,0.833908
投入,2.966667,1.098065
蛙人,3.538462,1.272188
外传,2.642857,1.223664
蟋蟀,4.7,0.534983
洗尘,2.733333,1.229896
洗礼,2.448276,1.1828
险阻,2.793103,1.176536
现役,3.5,1.074789
向往,2.7,1.149213
蝎子,4.733333,0.52083
信赖,2.9,1.268994
悬殊,2.366667,1.0662
旋律,3.0,1.253566
哑巴,4.533333,0.571346
颜色,4.206897,0.818505
遥望,2.766667,1.194335
咬牙,4.103448,0.939028
倚重,2.689655,1.072495
阴沉,2.6,0.932183
泳池,4.566667,0.568321
用处,3.206897,1.206509
用功,3.068966,1.131719
用刑,3.633333,1.033352
邮差,4.5,0.682288
圆梦,2.931034,1.099709
月食,4.433333,0.8172
运转,2.965517,1.017095
葬礼,4.266667,0.691492
粘膜,3.5,0.900192
占卜,3.172414,1.338148
榛子,4.433333,0.773854
阵风,3.37931,1.014671
正常,3.137931,1.156477
证件,4.533333,0.507416
症状,3.6,0.813676
止咳,4.0,0.982607
纸袋,4.466667,0.776079
重逢,3.033333,1.299425
周围,3.133333,1.074255
紫色,4.666667,0.546672
左侧,4.3,0.749713
作息,3.633333,1.0662
版权,3.333333,1.212957
半空,2.9,1.184672
包办,2.965517,1.179672
参拜,3.344828,1.110851
沧海,2.666667,1.347625
草药,4.133333,0.681445
草纸,4.266667,0.827682
嘲笑,3.066667,1.33735
成分,3.233333,1.278019
承受,2.758621,1.243703
出现,3.103448,1.205488
厨师,4.7,0.466092
打赌,3.233333,1.194335
捣乱,3.133333,1.195778
到期,3.4,1.191927
抵押,3.466667,1.279368
地利,2.607143,1.196887
帝王,4.366667,0.889918
典范,2.9,1.241523
丢脸,2.9,1.155198
反叛,2.866667,1.136642
犯法,3.933333,1.014833
服役,3.7,1.149213
妇女,4.566667,0.568321
高中,4.5,0.572351
耿直,2.766667,1.135124
勾引,2.964286,1.2013
古语,3.266667,1.080655
顾念,2.392857,1.100144
拐卖,3.8,1.063501
观众,4.4,0.968468
光年,3.666667,1.321789
果酱,4.4,0.621455
海啸,4.333333,0.711159
合力,2.7,1.149213
虹吸,2.96,1.206924
后裔,3.733333,0.907187
悔改,3.1,1.061879
火箭,4.533333,0.62881
激流,3.133333,1.195778
急躁,3.066667,1.142693
假说,2.466667,1.105888
奸夫,4.1,0.758856
借贷,3.6,1.220514
筋斗,3.133333,1.306043
筋骨,4.033333,0.850287
井水,4.633333,0.556053
眷顾,2.827586,1.197288
决意,2.4,1.132589
勘探,3.4,1.101723
可贵,2.633333,1.217214
累积,2.966667,1.159171
理性,2.666667,1.295439
连长,4.466667,0.730297
莲花,4.666667,0.844182
量刑,3.37931,1.115277
踉跄,2.633333,1.376736
凌辱,2.866667,1.332183
领地,3.9,0.922889
留堂,3.307692,1.086986
留心,3.0,1.144703
论文,4.433333,0.678911
盲肠,4.4,0.855006
盟军,3.833333,0.698932
猛烈,2.733333,1.112107
秘密,3.172414,1.364576
排泄,4.142857,0.803432
批斗,3.566667,0.897634
拼图,4.137931,0.87522
凭空,2.233333,0.971431
歧视,2.8,1.297212
启事,3.275862,0.959782
起诉,3.5,1.106408
器材,4.466667,0.681445
擒拿,3.6,1.069966
青松,4.310345,0.712313
求职,4.033333,0.964305
圈套,3.233333,1.250747
全盛,2.517241,0.98636
全新,3.407407,1.248361
群岛,4.066667,0.980265
韧带,4.2,0.761124
少林,4.259259,0.813
声浪,3.241379,1.057462
诗歌,4.166667,0.985527
手指,4.6,0.563242
熟悉,2.862069,1.125171
搜集,3.033333,1.159171
太平,2.678571,1.188013
糖水,4.5,0.731083
天空,4.566667,0.727932
透视,3.275862,1.192133
挽救,3.1,1.295882
闻名,2.655172,1.261401
诬蔑,2.833333,1.315251
无害,3.1,1.213431
细则,3.2,1.242911
限额,3.448276,1.241721
骁勇,2.4,1.132589
笑话,3.724138,1.098588
鞋带,4.7,0.466092
星期,3.766667,1.006302
腥臭,3.6,1.003442
雄狮,4.466667,0.860366
修正,2.862069,1.186957
宣泄,2.75,1.174576
亚洲,4.4,0.770132
艳阳,3.666667,1.184187
样板,3.666667,0.844182
窈窕,2.3,0.987857
医生,4.633333,0.556053
佚名,3.068966,1.131719
引擎,3.965517,0.981353
召集,3.266667,1.112107
召募,3.103448,1.175489
真相,3.172414,1.136064
镇静,2.866667,1.195778
芝士,4.366667,0.76489
痔疮,4.533333,0.507416
中午,4.033333,1.0662
重压,2.866667,1.074255
子孙,4.1,0.844863
租约,3.517241,1.056297
摆设,3.16,1.178983
比例,3.576923,1.205755
贬值,3.16,1.143095
步兵,4.5600000000000005,0.650641
部门,3.692308,1.086986
嘈杂,3.16,0.898146
草木,3.923077,1.262476
差别,2.461538,1.207668
畅快,2.692308,1.123182
畅谈,3.038462,1.248384
朝廷,3.76,0.879394
称职,2.923077,1.230385
丞相,4.4,0.57735
筹码,3.230769,1.242826
储物,3.653846,1.16421
触手,3.16,1.374773
雌性,4.384615,0.852147
窜改,2.769231,1.069867
担架,4.653846,0.561591
法文,3.884615,1.107318
翻版,3.153846,1.007663
反胃,3.653846,1.129329
飞禽,3.923077,1.197433
分期,3.692308,1.010712
奋战,2.576923,0.902134
糕点,4.615385,0.637302
共振,2.56,1.193035
雇员,4.307692,0.735893
皈依,2.217391,0.998022
海报,4.307692,0.679366
汗水,4.423077,0.808608
豪门,2.961538,1.112862
花招,2.269231,1.150919
划船,4.538462,0.760567
环抱,3.653846,1.017539
浣熊,4.461538,1.207668
慌忙,2.884615,1.210848
会谈,3.307692,1.158248
火鸡,4.423077,0.757526
鸡蛋,4.961538,0.196116
集团,3.307692,1.192283
剂量,2.884615,1.336471
检点,2.36,1.150362
降级,3.692308,1.049542
觉得,1.9583329999999997,1.082636
街灯,4.461538,0.811456
街坊,4.038462,0.823688
节哀,2.92,1.411855
解放,2.769231,1.106623
精力,2.615385,1.267341
警察,4.807692,0.401918
考虑,2.52,1.194432
口音,3.423077,1.101747
懒虫,2.923077,1.324329
劳动,3.576923,1.101747
历史,3.192308,1.32723
笼络,2.36,0.95219
楼价,3.423077,1.137474
旅馆,4.5,0.860233
毛发,4.538462,0.760567
梦游,2.961538,1.341067
绵延,2.24,1.090871
霓虹,3.153846,1.189699
炮制,2.416667,0.974308
旗舰,3.125,1.115601
亲属,4.384615,0.571099
清理,3.346154,1.056118
琼浆,2.826087,1.23038
润饰,2.210526,1.272746
杀价,2.576923,1.064822
傻瓜,3.192308,1.386196
神童,3.192308,1.296741
渗透,2.538462,1.103839
手艺,3.0,1.131371
守信,3.346154,0.891843
属于,2.478261,1.274561
署名,3.807692,1.132051
怂恿,2.307692,1.257592
俗语,3.12,1.16619
损害,3.038462,1.182566
损伤,3.5,1.067708
所属,2.375,1.095941
铜牌,4.615385,0.496139
统一,3.0,1.296148
图腾,2.92,1.28841
兔子,4.961538,0.196116
王子,3.807692,1.265519
威势,2.307692,1.010712
维和,2.653846,1.056118
畏缩,2.461538,1.066987
污染,3.461538,1.174079
仙鹤,3.692308,1.490483
娴熟,2.576923,1.205755
厢房,4.16,0.986577
笑容,4.0,1.232883
效力,2.730769,1.185165
薪火,2.478261,0.947224
幸运,2.076923,1.262476
宣判,3.538462,0.859338
压抑,2.461538,1.139501
阉割,3.6,0.957427
眼光,2.576923,1.205755
谚语,3.32,1.069268
议论,3.115385,0.90893
银杏,4.807692,0.401918
拥抱,4.2692309999999996,0.724303
诱因,2.269231,1.115623
冤情,2.884615,1.107318
允诺,2.653846,1.056118
诈骗,3.115385,0.816182
照顾,3.076923,1.163549
照耀,2.84,1.178983
着数,2.4,1.095445
贞洁,2.68,1.345362
政治,2.961538,1.341067
质询,2.88,0.881287
逐渐,2.538462,0.947872
主持,3.730769,1.041449
撞倒,4.192308,0.567044
资金,4.346154,0.745241
字数,4.615385,0.752432
踪迹,3.230769,1.106623
尊崇,2.269231,0.91903
座垫,4.76,0.43589
按照,2.692308,1.378963
版画,3.961538,0.823688
别致,2.346154,1.056118
部署,3.153846,1.155588
参照,2.807692,1.233507
惨剧,3.115385,1.107318
草图,3.769231,0.992278
车身,4.5,0.648074
赤贫,2.590909,0.959121
冲击,2.615385,1.168826
存亡,3.0,1.264911
打闹,3.5,1.208305
当家,3.269231,1.218448
得失,2.884615,1.243444
登场,3.64,0.95219
等于,3.730769,1.457606
缔结,2.727273,1.202451
电动,3.615385,1.134087
电子,3.769231,1.142198
动听,2.384615,0.982931
独立,2.807692,1.16685
珐琅,3.631579,1.211543
凡事,2.56,1.325393
方可,2.545455,1.184313
风流,2.269231,1.115623
伏笔,2.576923,1.238485
负数,4.0,0.8
富豪,3.384615,1.168826
攻陷,2.961538,1.21592
共鸣,2.48,1.194432
沟渠,3.72,1.30767
观念,2.230769,1.210213
管工,3.52,1.228821
管状,3.615385,0.941357
贯彻,2.6,1.080123
汉字,4.615385,0.852147
行程,3.653846,0.891843
豪华,2.92,1.037625
浩荡,2.653846,1.129329
合谋,2.692308,1.123182
恒久,2.28,1.021437
横财,3.333333,1.239448
轰炸,3.884615,0.863802
呼吸,4.038462,1.148243
